gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACAA1,16.6410495137058,-0.0858908986320021,0.173542697938145,-0.494926606837793,0.620651928535251,1
ACAA2,123.443381771941,0.0429976913880128,0.121840205628511,0.352902321251098,0.724161670552441,1
ACACA,4.37336029357236,-0.0616363240473513,0.172331723591677,-0.357660927209156,0.720597076895759,1
ACACB,2.8180630338355,-0.113504127000513,0.154861688451555,-0.732938715413916,0.463595808616057,1
ACAD10,4.56603764013345,-0.191829706681268,0.172514241528258,-1.11196446729208,0.266153428279766,1
ACAD11,0.0831493186531735,-0.00351188213812802,0.0344179956605189,-0.102036218865485,0.918727926603907,1
ACAD8,7.58305623090093,0.0719678676084314,0.178689502253869,0.402753752742479,0.687129386172652,1
ACAD9,7.90036291394987,0.0660267602292861,0.178701267420064,0.369481208401732,0.711769077359675,1
ACADM,72.024781432968,-0.0240108842596371,0.136471160884998,-0.175941086042864,0.860340226795121,1
ACADS,6.96132732341353,-0.453004327252258,0.168276228457648,-2.69202805057085,0.00710189717875508,1
ACADSB,7.7147514728279,-0.193910849508905,0.178294686621727,-1.08758624938896,0.27677780381572,1
ACADVL,32.7377786975492,0.0174704073792228,0.152931264666286,0.114236990175589,0.909049929910505,1
ACAP1,8.34416056692304,0.126042721850294,0.178711111890929,0.705287547688807,0.480631308162228,1
ACAP2,124.250960100385,-0.00492407193393674,0.108484688885676,-0.0453895566693829,0.963796804980351,1
ACAP3,2.38929671548251,0.0438533613089049,0.149689696509362,0.292961789164708,0.769551358705657,1
ACAT1,26.4255809498896,0.0902493196269326,0.158587194960033,0.569083270876171,0.5692996307514,1
ACAT2,2.54017475393721,0.0580563899053402,0.146451276385754,0.39642119439382,0.691794333231984,1
ACBD3,14.9461852905409,0.0515155216181734,0.170956965771052,0.301336195257254,0.763158142998587,1
ACBD4,4.19447179638408,-0.0782214864658773,0.171572514277826,-0.455909192653166,0.648455278836353,1
ACBD5,35.4822470159312,0.201571869159857,0.149653441048676,1.34692438574997,0.178004586772487,1
ACBD6,15.4965851341631,0.236479119895317,0.171019802767789,1.38275869851405,0.16673886685748,1
ACBD7,7.314249474094,-0.0178655553133336,0.177875600573969,-0.100438482038487,0.919996219964653,1
ACCS,3.4196549967915,-0.108443215457719,0.156749946464017,-0.69182298242515,0.489048501919822,1
ACD,4.80548529705902,-0.186986056281223,0.17147577511344,-1.09045173382375,0.275514203610952,1
ACE,0.111309609458534,0,0.0344179956605189,0,1,1
ACER2,0.0372106998893251,0.00323804215001573,0.0344179956605189,0.0940799162726989,0.925045674103558,1
ACER3,18.1302828456399,-0.0293940604744413,0.166536597743458,-0.176502107481033,0.859899493143652,1
ACHE,0.0261684546338437,0,0.0344179956605189,0,1,1
ACIN1,105.739251332647,-0.0883968138049864,0.120292389305478,-0.73484959701404,0.46243109763978,1
ACLY,24.5757896250795,0.0654873622149802,0.157720826806096,0.415210619555596,0.67798772541512,1
ACN9,42.3919271303244,0.163243159653237,0.145923343467864,1.11869119617032,0.26327190233462,1
ACO1,3.68566416751713,0.0886177038978328,0.168764585457474,0.52509656369916,0.59951606478749,1
ACO2,2.3243476117052,-0.0245921394704625,0.148683026584688,-0.165399777199553,0.868629329029146,1
ACOT13,31.0203828878166,0.172131269182145,0.159587750180231,1.07859951022398,0.280766299751264,1
ACOT2,0.987666777312645,0.0284145909187968,0.110086962739037,0.258110408460937,0.796321698896855,1
ACOT4,0.0379252628813165,0.00323804215001573,0.0344179956605189,0.094079916272699,0.925045674103558,1
ACOT6,0.203840497254289,0.0171768030202839,0.0449818040702019,0.381861140862126,0.702564365067107,1
ACOT7,0.239981207471779,0.0146323553123724,0.0509027932587055,0.287456824579463,0.773762556449963,1
ACOT8,4.56066488725767,0.212686258777424,0.172912466721529,1.23002269766905,0.218688605354919,1
ACOT9,70.4192143500827,0.00411143617304204,0.119953266711256,0.0342753164275121,0.972657607938782,1
ACOX1,57.3590098566368,0.0410939629051648,0.142973387974292,0.287423858995032,0.773787794727539,1
ACOX2,3.65512545527231,0.0323162784946199,0.165926926102249,0.194762111573776,0.845579184815433,1
ACOX3,2.47662430780456,-0.154399806813691,0.14977883441853,-1.03085197192981,0.302610241976446,1
ACP1,304.532858433639,-0.0413352306712215,0.115234250661698,-0.358706117615783,0.719814951371271,1
ACP2,3.59736831139664,0.195476670489522,0.16025271274908,1.21980256768317,0.222539727799315,1
ACP5,5.48906512444594,0.13911406341801,0.160308248467905,0.867791050975532,0.385508729962897,1
ACP6,1.12545190659114,-0.175292312936054,0.120547577801448,-1.45413384601369,0.145909201505436,1
ACPL2,2.74375483493195,0.086368002792196,0.155288940681788,0.55617613471379,0.578090452211997,1
ACPP,45.7154091980547,-0.0530159605671302,0.136295573749618,-0.388977859725095,0.69729252457922,1
ACRBP,6.47648259127072,0.0879284869320334,0.175818965352004,0.500108089909377,0.616998970090221,1
ACRC,1.97199471849063,-0.141110814448182,0.139929631195876,-1.00844126610076,0.313242670727519,1
ACSBG1,0.0376199337117282,-0.00351188213812802,0.0344179956605189,-0.102036218865485,0.918727926603907,1
ACSF2,4.91731958190273,-0.15370247357242,0.16679456051786,-0.921507710414587,0.356785417556506,1
ACSF3,3.54130628917593,0.0661017230327098,0.16526265526561,0.399979795353469,0.689171398375511,1
ACSL1,89.0775123175884,0.26741121257533,0.141205202063032,1.8937773443783,0.0582545700377922,1
ACSL3,13.3333126861559,-0.0788407543260091,0.173484744396349,-0.454453529042801,0.649502432228986,1
ACSL4,94.6377192869851,-0.0517866081606643,0.123457536142595,-0.419468991353028,0.674873412213776,1
ACSL5,30.8186188964834,0.124801796019407,0.155697200356869,0.801567373937058,0.422803256660371,1
ACSL6,14.6206736179565,-0.122154708804789,0.173556629691742,-0.703831994328023,0.481537406455322,1
ACSM1,0.800440625849448,-0.00275059933975341,0.0959596803045431,-0.028664115293256,0.977132476447611,1
ACSM3,1.82204759843994,0.00760481140110438,0.140728343272015,0.0540389464146889,0.956904134806841,1
ACSM4,0.0372106998893251,0.00323804215001573,0.0344179956605189,0.0940799162726989,0.925045674103558,1
ACSM5,0.175056517802939,-0.00541801011962617,0.0426402137737779,-0.127063390168978,0.898890226960861,1
ACSS1,2.95241122932328,-0.0304827575111894,0.158395491400204,-0.192447128650722,0.847391978937496,1
ACSS2,13.3396977111476,0.00979027218564158,0.174673613572507,0.0560489474363433,0.955302814001829,1
ACSS3,0.103517740690545,0,0.0344179956605189,0,1,1
ACTA2,2.16459158014269,0.233334810387994,0.140405351237642,1.66186550819609,0.0965397438493277,1
ACTB,2564.64310918642,0.120867009679013,0.0873848256400934,1.3831578743067,0.166616463261889,1
ACTG1,736.384738648038,0.153687927642203,0.111795416185677,1.3747247685625,0.169216789346931,1
ACTG1P4,0.153768396785343,-0.00491003784861378,0.0406199976549571,-0.120877354310102,0.903788179270735,1
ACTG2,0.075860264724017,-0.00351188213812802,0.0344179956605189,-0.102036218865485,0.918727926603907,1
ACTL10,0.114788614720057,-0.000136919994056141,0.0344179956605189,-0.00397815129639298,0.996825902872117,1
ACTL6A,42.1512763943908,0.116430120431758,0.150862939193131,0.771760917919722,0.440256043028369,1
ACTN1,29.4703547286954,0.248392606710306,0.159090449305326,1.56132946883312,0.118446033967289,1
ACTN2,0.0607870130799812,-0.00351188213812802,0.0344179956605189,-0.102036218865485,0.918727926603907,1
ACTN4,24.8127034504426,0.189444275524117,0.159341672389809,1.18891858408933,0.234471706358426,1
ACTR10,37.3143148349549,0.0251640129579879,0.146133769078016,0.172198480315344,0.863281492569269,1
ACTR1A,83.5006001936854,0.292247477715337,0.119156549259182,2.45263461834279,0.0141814305042256,1
ACTR1B,6.79806112326351,-0.052351813304666,0.178185942154573,-0.293804397090157,0.768907374914938,1
ACTR2,391.674882507249,0.0303134635817492,0.0855754390879509,0.354230885693666,0.723165858852678,1
ACTR3,193.221181828367,0.140199966271031,0.0949272228918213,1.47692055029149,0.139696935572579,1
ACTR3B,1.07125118597199,-0.0955539849829671,0.110284005893547,-0.866435565236922,0.386251347406646,1
ACTR3C,0.274258637211905,0.0374989460427466,0.0571620234153348,0.65601152307507,0.511816710083861,1
ACTR5,1.40235763817226,-0.252525835547563,0.12849378406467,-1.96527666599396,0.0493822247616413,1
ACTR6,42.7753125129868,-0.0014221777608469,0.142671730886358,-0.00996818186764486,0.992046673302003,1
ACTR8,4.60088510839349,-0.161736677580114,0.170124255202037,-0.950697344056194,0.341758036842605,1
ACVR1,7.91130169259993,-0.206943897454269,0.17870878454581,-1.1579951034876,0.246866034625978,1
ACVR1B,6.08484438082811,-0.0859239331499547,0.176892439891013,-0.485741127223381,0.627150720193636,1
ACVR1C,0.205844125698273,0.0203350199328105,0.0488690627890779,0.416112337176954,0.6773278026539,1
ACVR2A,17.1735035571001,-0.0481516759004503,0.170804218262757,-0.281911514775216,0.778011359983817,1
ACVR2B,0.435192584364638,-0.0691368387750021,0.0758636960291808,-0.911329692510747,0.362121686051571,1
ACVR2B-AS1,0.232708528929435,-0.00780963692047512,0.0510277356502433,-0.153046903237179,0.878361287522714,1
ACVRL1,1.00077854621098,0.144716011186905,0.111607230593694,1.29665444090933,0.194750111661092,1
ACY1,0.0356115485555415,0.00323804215001573,0.0344179956605189,0.0940799162726988,0.925045674103558,1
