gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CSTF1,20.2806196201585,-0.518847610174808,0.144817190059095,-3.5827763952821,0.000339961600976775,0.0333648028387206
HMGCL,70.1065934399161,-0.487024198454692,0.135821648315431,-3.58576268581007,0.000336094495648838,0.0333648028387206
TRIB1,42.1477544083971,0.554154354796333,0.15569723575631,3.55917914730144,0.000372015714900495,0.0357804714591296
CETN3,19.7928014284929,-0.545064079833959,0.153459697200367,-3.55183862458876,0.000382549401808106,0.0360721582999055
ZNF527,31.9694038190101,0.557210269725082,0.157362295065715,3.54093888559765,0.000398705918441273,0.0368726300343092
DNAJA1,242.198240428397,-0.353800192656475,0.100112256577806,-3.53403474010703,0.000409267281479554,0.0371352142761354
KLF11,28.6272632107786,0.520715567402089,0.1484712016559,3.50718227908542,0.000452878811581529,0.0401026548150411
MORC3,82.0369462557003,-0.384087756299994,0.110209440577771,-3.48507128142944,0.000492005954270622,0.0401026548150411
PADI4,205.448020001618,-0.431114379892745,0.123432666329818,-3.49270896199216,0.000478147327549885,0.0401026548150411
PTP4A2,247.781452576181,0.282097190935761,0.0807735607163591,3.492444661767,0.000478620757158171,0.0401026548150411
SLC35A1,130.057805801552,-0.380006548302154,0.108928048504644,-3.48860145315056,0.000485554521055436,0.0401026548150411
TRAF3IP3,119.921802138428,-0.364761219005013,0.10413445603429,-3.50279084268612,0.000460410836880704,0.0401026548150411
AHNAK,521.365512264713,0.369476125973768,0.107063715896506,3.45099292397925,0.000558528212706057,0.0410486135611627
DAXX,56.6217421822098,-0.444220645740685,0.128687895884839,-3.45192251910164,0.000556607535226818,0.0410486135611627
LDLR,37.8798281456308,0.473766786052948,0.137331764082034,3.44979757028349,0.000561007058425659,0.0410486135611627
MAFB,133.283543775524,0.591948017004546,0.171364936430856,3.45431235428603,0.000551697991976035,0.0410486135611627
TLE3,41.3167055508282,0.501333829036656,0.144434623069759,3.47100867078471,0.000518507256432407,0.0410486135611627
TLR1,51.2581905581668,-0.446448573111728,0.129124677707883,-3.45749999950993,0.000545212243175752,0.0410486135611627
UBA3,128.760705769756,-0.349776851443908,0.101423798589275,-3.44866645017274,0.00056336213246761,0.0410486135611627
LRSAM1,53.1109084146465,-0.3780534825221,0.110000782799022,-3.43682538344138,0.000588574920408331,0.0422456237648308
FUS,56.1686654423441,0.383400143892809,0.112160894305342,3.41830498292086,0.000630124559860815,0.042953840500204
LEO1,40.2410750888375,-0.478444695929113,0.13998347706561,-3.41786549354583,0.000631142894847074,0.042953840500204
POLR3K,42.170213086126,-0.450717914482823,0.13157849811402,-3.42546784575889,0.000613741575738005,0.042953840500204
PTP4A1,45.7218993303907,0.433589616186113,0.127036047940351,3.41312267829446,0.000642230245654042,0.042953840500204
TLR2,173.654643627849,-0.312003130627017,0.0914227082874701,-3.41275309462451,0.000643101791643728,0.042953840500204
METTL14,25.832245129734,-0.463028156287502,0.135870507612545,-3.40786359323759,0.000654736158143799,0.0431318655412813
BRD8,44.5303165279977,-0.458563525124295,0.134852416044628,-3.40048431147527,0.000672665957784192,0.0437141971754619
AP5M1,48.5951450697008,-0.419398842168695,0.12361746748858,-3.39271504819851,0.000692035872567678,0.0437894804102363
SERINC1,221.845835778975,-0.308283002867308,0.0907760732044647,-3.39608216113214,0.00068357837246267,0.0437894804102363
ITM2B,282.107488010253,0.304430238449892,0.0900301280874894,3.38142625048865,0.000721105869839567,0.0438961788361833
LOC100507217,68.5251494370175,0.386404798239176,0.114168904942849,3.3845012215244,0.000713077016637418,0.0438961788361833
ZNF766,32.6390033784546,-0.469240326670372,0.138732722141906,-3.38233344971346,0.000718728450891782,0.0438961788361833
SERTAD2,21.2659669708048,0.511990495044608,0.151710931829959,3.37477654951364,0.000738756481928585,0.0444084990199321
RB1CC1,62.7403753160548,0.393512229505315,0.117220919395508,3.35701367584048,0.000787892154064702,0.0467774489987303
ELP3,26.4249230250756,-0.479453163957628,0.143019364922712,-3.35236535427721,0.000801242048627308,0.046989914778643
PCBP1,242.263452335763,0.31411752758918,0.0939091848614978,3.34490740232127,0.000823100456317229,0.0476902421015609
METTL9,135.200959278879,0.329848209917842,0.0987561960614319,3.34002546749227,0.00083770707435296,0.047958730006707
BTBD10,30.498342781401,-0.469790261764138,0.141300544191834,-3.32475904074607,0.000884949818095582,0.0500673373555489
HIF1A,28.6961427421508,0.499487607028639,0.150619647980076,3.31621812776186,0.000912445805692661,0.0507321218406987
LYN,178.742137488623,0.3091113301442,0.0932579807330492,3.31458313502445,0.000917798835546015,0.0507321218406987
ITGAM,71.9341675875295,0.391945801800826,0.118689998737624,3.30226477352367,0.000959074918664121,0.0523859105112907
NUMB,174.114262673093,-0.298461681214621,0.0904917119119558,-3.29822118411254,0.000972994569503765,0.0523859105112907
ZDHHC20,47.914631426311,0.402784061117184,0.122200475562342,3.29609241914693,0.000980397576630519,0.0523859105112907
PFN1,227.649780027138,0.35609249226902,0.108326033821029,3.28722911481593,0.00101178478586005,0.0534689344527582
GPCPD1,108.519539925462,0.414659563201857,0.126552053660817,3.27659292130668,0.00105067733465627,0.0545118948926796
RBM6,102.293721178941,-0.342124410845608,0.104444741114838,-3.27564994842046,0.0010541913547555,0.0545118948926796
GALNT1,30.4073743837374,0.449962135127109,0.137768385970511,3.26607684308229,0.00109048653376051,0.0557888270303647
ARHGAP15,133.791331309868,-0.333795804971013,0.102501923551663,-3.25648332641069,0.00112801555397199,0.0565200242815426
CASP1,1031.43788235944,-0.326896038131109,0.10042178583024,-3.25523028124312,0.00113300457405196,0.0565200242815426
LRRFIP1,215.451747026105,0.306138215160804,0.0941657303100753,3.25105762099153,0.00114976552575225,0.0565200242815426
NLRC4,38.5610646534176,-0.477002561934461,0.146744859411878,-3.2505572177873,0.00115179088783347,0.0565200242815426
DDX23,55.1009108190788,-0.403044810125608,0.124586502711153,-3.23505998928346,0.00121617175714569,0.0567822328166371
GIMAP8,35.9015520986345,-0.496837789611254,0.153319184764881,-3.24054546972167,0.00119301243833743,0.0567822328166371
RHOG,85.2205970791518,0.405519482768884,0.125227027641872,3.23827443967289,0.00120255069790735,0.0567822328166371
TBC1D23,43.6570117911245,-0.439145494563126,0.135293581929782,-3.24587085580338,0.00117091943885512,0.0567822328166371
TPR,453.69077541969,-0.25790657545202,0.0796631156415461,-3.23746533605969,0.00120596589493177,0.0567822328166371
ITGB2,589.556471219704,0.240692630799743,0.0746703493494734,3.22340303610003,0.00126677178189856,0.0585760144149055
KMT2C,92.1144910802262,0.384563704226126,0.119623891781766,3.2147733909853,0.00130547535392455,0.0597907712097444
SNN,35.5990143325886,0.443538484760831,0.13928961783333,3.18428962373604,0.0014510974553266,0.0658332798364681
CTSZ,49.4054682488763,0.389006565422252,0.122343580148493,3.17962385071698,0.00147466337038803,0.0662771602635144
AHR,94.0198665989522,0.450983356617214,0.142434127096999,3.16625913893577,0.00154413165610237,0.0665670488849563
CWC22,55.6015627842757,-0.390480669636595,0.123471851319491,-3.16250761176491,0.00156416646371388,0.0665670488849563
LINC00324,35.8130802819279,-0.449203154168489,0.141780466083324,-3.16830072983744,0.00153332822518545,0.0665670488849563
MIDN,21.7267581230014,0.484766994543802,0.153176451585581,3.16476187772869,0.00155209918151613,0.0665670488849563
NSF,41.5879344572751,-0.405865087339448,0.12830783249063,-3.16321365158349,0.00156037771131395,0.0665670488849563
ZNF146,58.672681855041,-0.387223850357979,0.122117462593927,-3.17091300566572,0.00151960644374145,0.0665670488849563
CLEC12A,426.613738270616,-0.386314480776993,0.122898803699543,-3.14335428131129,0.00167023552719236,0.0699713569530281
DUSP1,1102.94117779969,0.396502681895231,0.126360742084201,3.1378628785752,0.00170184470979791,0.0699713569530281
LILRA5,92.8771636357315,0.32703376649778,0.10416449716316,3.13958954734378,0.00169184698156087,0.0699713569530281
SPOP,88.8064973587888,-0.354504077088578,0.112979475126525,-3.13777415492125,0.00170235990091584,0.0699713569530281
MOSPD2,59.1681283680708,-0.445294148732748,0.142056305646694,-3.13463134709579,0.00172070202591951,0.0701258986664994
VASP,103.107650788526,0.373954100740717,0.119731712727132,3.12326694593399,0.00178855448388512,0.0722786429664161
GBAS,26.413244438471,0.455244190238127,0.146103041254098,3.1159117998535,0.00183377111191986,0.0728810353489474
GPR34,31.9106820513386,-0.477336095269415,0.153136551029589,-3.11706181222002,0.00182663268740263,0.0728810353489474
CDKN1A,26.0213981355902,0.511693861505299,0.164702167246843,3.10678280716495,0.00189135301902553,0.0741138491889204
CKAP4,56.3297219372825,0.417022422803177,0.134258414036908,3.10611760011209,0.00189561311088318,0.0741138491889204
ARFIP1,54.0987791448053,-0.412886323677831,0.133839727284992,-3.08493099958766,0.00203599381080961,0.078960437388576
DRG1,71.1626700406232,-0.31950502821396,0.103675556366029,-3.08177780195304,0.00205768372416816,0.0791632082361976
BET1,32.6346091962805,-0.432012387582302,0.140587139047345,-3.07291542106718,0.00211978558867917,0.0809051499679217
GAPT,164.635162975797,-0.359362761933255,0.117153191988467,-3.06746027004225,0.00215886156942842,0.0817477581683563
RBBP6,48.5660071273679,0.374768695449404,0.122465904390279,3.06018803613351,0.00221198067722348,0.0831048052872478
CCT8,339.018667617478,-0.281921633312872,0.0922050488891135,-3.05755093359273,0.00223153714133922,0.0831896287806226
HSPA8,612.047547777893,-0.313109815952723,0.102718239414161,-3.04823970639002,0.00230186232479109,0.0848031099482319
MARCH7,140.280266569124,-0.337509172843814,0.110761595770907,-3.04716784274127,0.00231008679626084,0.0848031099482319
CYP1B1,88.7938699265257,0.396775406275091,0.130470154888773,3.04112006775301,0.00235699819777191,0.0852384707110298
XIST,37.4713455768887,0.409962742556081,0.13480874826232,3.04106927658989,0.00235739584208088,0.0852384707110298
AGFG1,37.4004196980622,0.425289189380378,0.14054634124293,3.02597126057717,0.00247835858202172,0.085744074970809
CASP8AP2,48.6736149722639,-0.374536491310902,0.123558412980453,-3.03125042056143,0.002435431685166,0.085744074970809
DLD,92.4489315767708,-0.314488694466112,0.103674481842787,-3.03342431885029,0.00241795351679418,0.085744074970809
EMC2,22.5087439786151,-0.454659923159028,0.150110000624054,-3.02884498880065,0.00245490608484669,0.085744074970809
H2AFY,160.711498733792,0.28299316720855,0.0934571054473285,3.0280540559652,0.00246134054959098,0.085744074970809
SEC23B,97.7525221106297,-0.321330100510296,0.106037999209176,-3.03032972054126,0.00244286891899703,0.085744074970809
ARID1A,40.6572291782491,0.410674419025351,0.135967997521416,3.02037557742707,0.00252461412104061,0.086720495057745
WBP11,40.2364237055292,0.377975070608777,0.125344935208982,3.01547940472103,0.00256573362976607,0.0875078937981916
SLC50A1,24.793872662246,0.438710586882069,0.145898531224052,3.00695684323479,0.00263877222374277,0.0893651804505562
APH1A,22.8339213204729,0.449984644738108,0.150061919661782,2.99865979158675,0.0027116991736945,0.0909187607374551
BHLHE40,35.1903700818506,0.466634373318317,0.155676960074642,2.99745301484934,0.00272245821297432,0.0909187607374551
CRTAP,123.814145359562,0.332524941468071,0.11111127166629,2.99272014874218,0.0027650316498209,0.0917037048550944
HDAC9,27.9367446660626,-0.43347223134534,0.14513806153949,-2.98661995859301,0.0028208014586329,0.0929125631134631
ALDH1A1,147.511959231571,-0.396762631977641,0.133567289063619,-2.9705074854717,0.00297308159874972,0.0945236905271994
INSIG1,18.2503438585856,0.483065558242032,0.162702793623397,2.96900592475486,0.00298764835935419,0.0945236905271994
MRPS31,51.3311842452641,-0.354371735038657,0.11934529595513,-2.96929788646124,0.00298481092624986,0.0945236905271994
MRPS7,87.5064203084612,-0.343632886769869,0.115553865767395,-2.97378962173007,0.00294146670158332,0.0945236905271994
NOP56,69.1512341780854,-0.330408798491366,0.111243067596676,-2.97015180927318,0.00297652617310951,0.0945236905271994
RGS18,215.119817977682,-0.34271478980188,0.11538187112777,-2.97026548843509,0.00297542484254369,0.0945236905271994
CPEB4,42.0422132880036,0.39849167064386,0.134541989302283,2.96183869965344,0.00305807942417363,0.0961196336656928
BNIP2,84.4997033629111,0.324864580673819,0.109933397839183,2.95510360872362,0.00312564064113517,0.0976052327481755
TRIM22,208.293804830211,-0.375748845324605,0.127443269523228,-2.94836162576731,0.00319463121610249,0.0991160097950766
ECHDC1,186.23395154271,-0.254004278350617,0.0863786769316056,-2.94059005501713,0.00327587761836569,0.100613511213036
GSKIP,31.9596149618513,-0.406021199464634,0.138114059171646,-2.93975285282173,0.00328474137251959,0.100613511213036
PRNP,75.062314272658,0.32620960127004,0.111066544535428,2.93706446558249,0.00331335219273811,0.100847536043529
FAR2,28.8465331137687,-0.407979567229858,0.139524637906653,-2.92406827461406,0.00345488959583777,0.104494113625056
CEP152,24.6458483050164,-0.427373360833918,0.146741740238063,-2.91241851255532,0.00358641761890302,0.106227172882759
GIMAP4,579.460285081799,-0.456844106190844,0.15683557740536,-2.91288567140653,0.00358105685243167,0.106227172882759
MRPL50,32.416744660694,-0.404408489398659,0.138915168793783,-2.91119028188344,0.00360054672070902,0.106227172882759
VEZT,29.3089676063081,-0.393521699106292,0.135168738579948,-2.91133662443359,0.00359886059854522,0.106227172882759
ERICH1,169.359863852946,-0.271002174529218,0.0935675789368507,-2.89632560346697,0.00377560432272946,0.110388300528853
RARS,41.3236497716803,-0.37058029771806,0.127992037012031,-2.89533869738495,0.00378749627516338,0.110388300528853
TRAFD1,105.1050457711,-0.389968378047717,0.135040023911723,-2.88779849670822,0.00387948313006295,0.112388158870318
CARD6,34.4797047532031,-0.397162307059941,0.137937186884695,-2.87929829533161,0.00398561157725049,0.113413053698211
DUSP11,48.4507576630472,-0.345786542763745,0.120056565456188,-2.88019685928741,0.00397426933823885,0.113413053698211
GNAS,338.677051558379,0.254382937889384,0.088249026896129,2.88255799340199,0.0039446051733861,0.113413053698211
GART,28.6101803502423,-0.400127847301751,0.139321355157341,-2.87197785902865,0.004079115455362,0.115390977793152
C1orf131,70.5844162891475,-0.32197060173494,0.112527827805858,-2.86125314966915,0.00421969966354118,0.115837850363754
FAM65B,232.585862994855,-0.299913322870353,0.104669978366699,-2.86532325266794,0.00416583753861125,0.115837850363754
SNAP23,287.825675201183,-0.277106552199961,0.0968338286272561,-2.86167092769441,0.00421414200745786,0.115837850363754
SSBP2,36.7527433301265,-0.37410039208224,0.13064413824011,-2.86350690602501,0.00418979680579946,0.115837850363754
TACC1,73.4618993718912,0.352569665544808,0.123285877343256,2.85977334259604,0.00423943889873584,0.115837850363754
VCAN,2327.29073701796,0.222134519996278,0.0776590039195732,2.86038332691376,0.00423129215776509,0.115837850363754
JARID2,69.8817671454175,0.347748266924409,0.122268777245466,2.84412975052717,0.00445329090854294,0.120993649599904
ADPGK,41.0273424793582,0.356435573934203,0.125589480610549,2.83810054951579,0.00453828837839169,0.121925300623942
SLC9A3R1,28.0475338194607,0.399347825078506,0.140642460368875,2.8394542020319,0.0045190781574686,0.121925300623942
CCT2,119.218869356131,-0.277609828236793,0.0980061794324651,-2.83257474012739,0.00461747701681348,0.123116937798575
PSMB5,79.7594255158383,-0.309114796316732,0.109172168658146,-2.83144321594152,0.00463384606811023,0.123116937798575
ADIPOR1,51.0071734081287,0.342799605012144,0.121251576588005,2.82717647603814,0.00469604402704081,0.124083932560655
TMEM123,152.185691400808,0.267360145095486,0.0946587640868027,2.82446266518243,0.00473599654963303,0.12445577818134
EEF1E1,58.0942073165959,-0.312180103417804,0.110726389249865,-2.81938303536059,0.00481160632021597,0.125075755642803
PDCD10,142.449493761857,-0.27526765353479,0.0976063439679398,-2.82018199170748,0.00479964200568731,0.125075755642803
DDX47,64.0482250372043,-0.319982627464787,0.113759532653957,-2.81279836511051,0.00491124368957351,0.125809478058031
KLHL6,28.5539620951793,-0.374753490354147,0.133230191905688,-2.81282707015411,0.00491080531265848,0.125809478058031
MCL1,351.995304279578,0.329500173125469,0.117162466268532,2.81233558510341,0.00491831604801618,0.125809478058031
EIF2S1,113.990888238334,-0.302876084206793,0.107856453701513,-2.80814057770698,0.00498284700422447,0.126785773774156
TGFBI,178.812796299928,0.261970073657013,0.0935037873225386,2.80170548336566,0.00508332569509191,0.128661648777353
TRMT10C,76.9249510498582,-0.294692630427434,0.105295355677357,-2.79872391836942,0.00513049831341895,0.129175740257758
RPA2,118.39608283702,-0.327925642127428,0.117706686550448,-2.78595593621507,0.0053370126019504,0.133675487514476
GNB1,88.7765221128684,0.285465740864539,0.102628775863119,2.78153703445978,0.00541021574543627,0.134806878340948
ZFP36,310.519812102081,0.32125598383354,0.115631251939752,2.77827990655093,0.00546475207873746,0.135463880137363
CRBN,153.878238286567,-0.256748375506223,0.0927227309028435,-2.76899065640386,0.005623024777458,0.136571344216139
DSE,27.6504617152011,0.404887272427597,0.146077610693692,2.77172710112708,0.00557597616466372,0.136571344216139
GOPC,24.0103591838186,-0.407923440554594,0.147240812903228,-2.77045088594218,0.00559787418167847,0.136571344216139
ICAM1,28.3612071370079,0.406244511849351,0.146607528277501,2.77096624315502,0.00558902207012844,0.136571344216139
APOL2,29.7617760731846,-0.374091827146017,0.135238595275127,-2.76616173352711,0.00567203962090613,0.136855088313452
ARMC1,22.6528879970461,-0.404694552982119,0.146408349413199,-2.76414941227139,0.00570713997736264,0.136855088313452
TTF2,20.8615054844039,0.411489090701356,0.148906260698876,2.76341027415553,0.00572008166999458,0.136855088313452
MRPS5,92.9786958299584,-0.271427485023851,0.0985663084410072,-2.75375520618491,0.00589158165655907,0.14026047617026
CAPN2,86.6057485398238,0.289183319871512,0.105231316195703,2.74807282020216,0.00599466935015721,0.141730553808231
CHMP5,194.813370521038,-0.309794195191119,0.11277089941195,-2.74711115018641,0.00601227552024936,0.141730553808231
CASC4,39.4380133457899,0.337528499119198,0.123401376950333,2.73520853219528,0.00623407686003738,0.144133055864999
RFC1,320.60958395992,-0.2283709187156,0.0834544553495196,-2.73647365810667,0.00621015667267872,0.144133055864999
RNF20,73.5210297420772,-0.326966731613556,0.119342006136283,-2.7397455615098,0.00614867638469521,0.144133055864999
YWHAQ,36.2317286311406,0.370339843098179,0.135287454369302,2.73742931171756,0.00619214261032685,0.144133055864999
DYNC1I2,153.130772172172,-0.244001757525106,0.089317007671093,-2.7318622050532,0.00629774743403945,0.144218416239503
SEC22B,77.9582467926266,-0.332694469572484,0.121725391560675,-2.73315587903983,0.00627306361901103,0.144218416239503
LILRB1,41.9651599866411,0.34708901302073,0.127251877963093,2.72757477985037,0.00638017943399124,0.145413663023999
PLEKHO2,35.4408344035571,0.39464021183605,0.145010136582887,2.72146638252752,0.0064992995245065,0.14742986515732
CCDC90B,58.2007485875612,-0.315475054993842,0.116004216276035,-2.71951369632256,0.00653779874066765,0.147532585261062
CREBBP,38.834073142186,0.350390417802004,0.128981796497095,2.71658813350375,0.00659586313810113,0.147532585261062
ZXDC,50.7079892902584,0.328792226292879,0.120989373780725,2.71752977983642,0.00657712363132411,0.147532585261062
SARS,124.976420108429,-0.253015050132032,0.0934903991169162,-2.70632121075469,0.00680332052390983,0.151468372219826
CDKN2D,46.8140601386998,0.374994416850631,0.139014497451682,2.69752021353722,0.00698580434688435,0.152431143210979
FPR2,117.176748080654,-0.364927450941846,0.135381873330154,-2.69554144853574,0.00702743341190071,0.152431143210979
GLOD4,125.268839057423,-0.270205788832594,0.100020909831785,-2.70149301068173,0.00690289311802123,0.152431143210979
IRF1,117.910122548925,0.327730962706551,0.121644922464,2.69416064450649,0.00705661445535708,0.152431143210979
LPAR6,236.761072468413,-0.278363995444812,0.103335887008177,-2.69377854590618,0.00706470868393746,0.152431143210979
SNHG15,98.01186601718,0.362779261847304,0.134333996983792,2.70057669683628,0.00692193751923848,0.152431143210979
TMEM60,74.6158318099924,-0.335231714650759,0.124454789008797,-2.69360237015117,0.00706844353005788,0.152431143210979
DDX58,37.9398160299449,-0.413409373717673,0.153592696812972,-2.69159525352352,0.00711111881617647,0.152666832084788
TIMP2,64.8879666348,0.300170334248311,0.111694692290775,2.68741806877337,0.00720067650029598,0.153902459066326
MRPS9,39.7543469637243,-0.34262166854518,0.127679259979201,-2.68345593952373,0.0072865575853768,0.15494527655581
SNX3,113.940170027475,0.248958166419218,0.0928185407647771,2.68220297763713,0.00731390679521083,0.15494527655581
NBPF10,55.2230285172553,0.373411294976303,0.139426140965936,2.67820146487116,0.00740186823722069,0.156120984003484
CCNY,78.9101004540854,0.274417493590217,0.102796796810586,2.66951405203666,0.00759610945655608,0.159100008538235
PPIF,33.2024289088004,0.413503501723257,0.155016826278156,2.66747495514637,0.00764235848873619,0.159100008538235
ZNF217,37.2938528014431,-0.374177492218274,0.140203773803413,-2.66881184484325,0.0076120079103416,0.159100008538235
HLA-B,2085.55940502159,0.25917290184761,0.0972322391872218,2.66550378777732,0.00768730656990392,0.159345936614948
UBE2W,116.7837515351,-0.281364002936939,0.105621760268267,-2.66388291789786,0.00772444425517574,0.159428551172275
EIF2D,22.5295070780209,0.392250875392819,0.147375848807268,2.66156821872347,0.00777775784635614,0.159842895227037
MTDH,114.114121761693,0.247727214108941,0.0931487604562952,2.65947944873805,0.00782615044422385,0.160153010579883
AP3M1,64.8150661560722,-0.293308352261419,0.110459351610909,-2.65535102265123,0.00792259194407299,0.160785660375366
PLBD1,214.004371953556,0.302178463559832,0.113802267815742,2.65529386504925,0.00792393460365186,0.160785660375366
YBX3,88.9348540661135,0.294541379182826,0.110994494401117,2.65365755997229,0.00796245872774437,0.160888504292952
CIDEB,23.3228355127678,0.380973838532371,0.143737684232228,2.6504798694047,0.00803775170955969,0.161115111904929
DHRS7B,41.2131168149705,-0.341902250882664,0.1291153011092,-2.64803821038607,0.00809603738885776,0.161115111904929
ITPRIP,23.6744302857567,0.404708648241444,0.152861444426125,2.64755216569363,0.00810768498253124,0.161115111904929
PHAX,109.823590471182,-0.264094778053548,0.099697478608096,-2.64896145560197,0.00807395394788998,0.161115111904929
DPM1,120.282061483107,-0.266920547605181,0.10101386051145,-2.64241507307728,0.00823171066073633,0.161576720683596
FTH1,1519.69757116989,0.256152743045827,0.0969327070360995,2.64258319898598,0.00822762484676226,0.161576720683596
NAGK,806.973647704079,-0.324875944170335,0.12291253878736,-2.64314729298996,0.00821392942931751,0.161576720683596
NOC3L,28.4133547539206,-0.387676935182496,0.146873502036322,-2.63952945771405,0.00830212077495072,0.162296336612756
APOBR,122.459332947936,-0.337646547623059,0.128020462964839,-2.63744201359274,0.00835339057722603,0.162637470793036
