gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PPP3CC,17.182284808006,0.0223941324429366,0.167734959345014,0.133509034314511,0.893790819884207,NA
PPP3R1,6.36326200169569,0.030042396159856,0.176294523521489,0.170410263233129,0.864687501301626,NA
PPP4C,18.6306338847692,0.0128390012687231,0.163196137416504,0.0786722129087885,0.937293347843268,NA
PPP4R1,7.09730810243829,-0.156119176790214,0.176596938277474,-0.884042375326548,0.376673338211715,NA
PPP4R1L,1.54733038980269,-0.198726024305551,0.135333168649821,-1.46842068569133,0.141989986067806,NA
PPP4R2,13.719366284542,-0.00544274712506492,0.169348200976872,-0.0321393855598633,0.974360894487449,NA
PPP4R4,0.294414272891026,-0.00762857135596767,0.0583352743330434,-0.130771157643233,0.895956339890949,NA
PPP5C,1.8338160776373,-0.00540784455146288,0.141129223415724,-0.0383183894914025,0.969433828859241,NA
PPP5D1,0.118709762294932,-0.00252409494757019,0.0338776656188294,-0.0745061650932431,0.940607635768913,NA
PPP6R1,7.79649590093041,-0.0498044382494502,0.176545003911212,-0.282106189051364,0.777862087716958,NA
PPP6R2,6.44822387776164,0.0906426667273955,0.175624112420197,0.516117436713499,0.605772390301071,NA
PPRC1,3.67885780189945,0.0902922085821259,0.164637298663157,0.548431062191207,0.583395952727749,NA
PPT2,1.25785620817845,-0.021073292522945,0.120529643621857,-0.174839084309078,0.86120607648077,NA
PPTC7,3.83393473290148,0.0985713265813257,0.167698088034539,0.587790402005205,0.55667298715224,NA
PQBP1,21.7746528700821,-0.272782405502159,0.160430030494198,-1.70032010005773,0.089070731667251,NA
PQLC1,2.27163609728425,-0.248644336400659,0.151335017281849,-1.64300596693744,0.100381698702726,NA
PQLC2,4.14889018631212,0.0515652767828888,0.167674348420674,0.307532292617103,0.758438247178726,NA
PQLC3,11.1614132729644,-0.12805301177032,0.172724389258853,-0.741371918116407,0.458467966498094,NA
PRAC,0.0337782228217793,0.00410900109285479,0.0336427696786416,0.122136231116055,0.902791128382015,NA
PRADC1,1.50130345954936,-0.0296700462793853,0.129206530588847,-0.229632713951585,0.818377184022295,NA
PRAF2,3.92763937578422,0.121416843058333,0.167877879183977,0.723245037693578,0.469529353418571,NA
PRAP1,3.14960919626985,0.151319334278526,0.159900267750391,0.946335715426945,0.343977382249563,NA
PRC1,3.97139364494307,-0.0234597255617244,0.166557178859142,-0.140850882095958,0.887987745603669,NA
PRC1-AS1,0.0780322638839517,0.000810056110495155,0.0336427696786416,0.0240781635469635,0.980790261237816,NA
PRCC,7.5085069347114,0.317271054748723,0.176615273103528,1.79639647904485,0.0724314834381238,NA
PRDM10,0.988621106004038,-0.0404979645846184,0.115414278369907,-0.350892152657413,0.725669258914943,NA
PRDM11,0.334044615266285,-0.0109871771555359,0.0705714445246024,-0.155688709924388,0.876278396823883,NA
PRDM12,0.0345649223656812,0,0.0336427696786416,0,1,NA
PRDM14,0.188623139371391,-0.018264554142858,0.0474741539022641,-0.384726269802714,0.700440230030562,NA
PRDM15,4.10361832881306,-0.0131847889210201,0.168874577945176,-0.0780744448421388,0.937768835191114,NA
PRDM4,6.0828130777784,0.131697056984738,0.175950903180174,0.748487530353173,0.454166143706327,NA
PRDM5,0.0824097439270284,0.00410900109285478,0.0336427696786416,0.122136231116055,0.902791128382015,NA
PRDM7,0.419384681626022,0.02065331355432,0.0772066911741209,0.267506782640658,0.789078992610732,NA
PRDM8,2.09429628236484,-0.0403756300145584,0.144957064235121,-0.278535097462162,0.78060162667449,NA
PRDX4,14.9758933304182,-0.148571768069403,0.16828340891746,-0.882866403914332,0.377308457365001,NA
PREB,5.80913086642977,0.126682363721694,0.173290552014838,0.731040222613213,0.464754584985982,NA
PRELID1,1.50427016625691,-0.0764998961199065,0.131261831179248,-0.582803816102793,0.560025375733098,NA
