gene,cv,mean
SEC61A1,0.524661690375219,6.52083333333333
TMEM9,0.524883001550576,8.10416666666667
TP53BP2,0.524891591001273,7.10416666666667
ALS2,0.524923378571521,3.22916666666667
TMED5,0.524995711072265,27.2708333333333
TCEB3,0.525207025509272,26.625
RABGAP1L,0.525261120852977,65.9270833333333
SMIM15,0.525305155830458,11.4583333333333
PIWIL2,0.525331450644508,4.88541666666667
LOC284865,0.52536769167946,5.41666666666667
CMTM3,0.525427926160746,16.7604166666667
LOC646719,0.525441786460908,6.79166666666667
ZSCAN16,0.525476621993277,6.34375
RMND5A,0.525502742106509,14.1875
PGRMC2,0.525507511264274,4.46875
MLLT1,0.525532460788638,7.32291666666667
TCTA,0.525578648551107,5.73958333333333
RAPGEF1,0.525645387621375,4.17708333333333
MGC2752,0.525691179962075,8.78125
COMMD3,0.525721028430739,36.3854166666667
SNX4,0.525728455492506,7.66666666666667
C17orf62,0.525735908042724,11.625
AGMAT,0.525748108724153,5.02083333333333
TMEM218,0.525797452705293,5.89583333333333
VPS35,0.525798757466597,97.90625
HNRNPU-AS1,0.525840896137782,6.29166666666667
FAM8A1,0.525842641239573,4.54166666666667
FLVCR1,0.525888109743257,5.77083333333333
AGPAT1,0.5259481242435,6.16666666666667
CBX4,0.526180191987963,5.8125
CGNL1,0.526186261445169,5.73958333333333
SNX13,0.526212892348807,7.3125
PMS1,0.526232315042418,11.6458333333333
PWWP2A,0.526292107775638,7.77083333333333
NSFL1C,0.526381074927478,26.3541666666667
WDR45,0.526398304768496,12.5104166666667
ZSCAN22,0.526444916230569,4.11458333333333
ZSWIM1,0.52655855218618,4.83333333333333
ABHD10,0.526680751602128,5.04166666666667
ZDHHC5,0.526687628696596,5.61458333333333
LOC100506551,0.526713791168914,5.80208333333333
TMEM254,0.526863782186845,14.15625
ZNF2,0.526913026626059,7.04166666666667
TEP1,0.527025403748523,8.26041666666667
HOOK3,0.527084764173196,33.3125
ACBD3,0.527109958289833,6.09375
UBASH3B,0.527400148206844,7.22916666666667
RWDD2B,0.527466451817558,5.04166666666667
BCOR,0.52751065679298,6.92708333333333
KIAA1737,0.527524736902391,5.38541666666667
NICN1,0.527524736902391,5.38541666666667
SNTB2,0.527583506439865,5.07291666666667
HDAC3,0.527592055268628,6.30208333333333
TRAF3IP3,0.527639332005578,107.583333333333
SZRD1,0.527640183477445,7.30208333333333
FAM213A,0.527650472617378,3.98958333333333
HIP1,0.527662850260465,11.3854166666667
MIS12,0.527696592170007,7.26041666666667
DDX60L,0.527723473303878,24.3333333333333
ZNF354A,0.527800938827578,4.73958333333333
SLC39A3,0.527806068405986,11.5
BCS1L,0.52791213132882,4.125
STRN3,0.527923077138143,5.64583333333333
C6orf226,0.52795563104158,5.48958333333333
DDRGK1,0.527988295176522,9.16666666666667
TMEM223,0.528017054847476,5.36458333333333
GINS4,0.52802296600771,3.90625
SCAP,0.528040596774994,4.3125
SLC9A7,0.528110007076034,6.54166666666667
HK1,0.528116921043199,12.8541666666667
C10orf32-AS3MT,0.52819351992427,5.4375
ACSL6,0.528219624522256,12.6041666666667
SLC35B4,0.528243123248586,3.25
WHAMM,0.528324571688132,9.58333333333333
HIST1H4E,0.528431567436855,8.08333333333333
LINC00116,0.528465354945584,7.78125
SULT1B1,0.52858620218601,5.61458333333333
BNIP1,0.528613224993873,8.79166666666667
KCNA7,0.528664553927983,4.15625
HLA-A,0.52870910930607,338.65625
VAMP8,0.528777060917061,282.53125
TMEM87B,0.528883417200432,7.32291666666667
ZNF527,0.529130503788311,12.1770833333333
EXOSC5,0.529132551767861,5.8125
RCSD1,0.529311920986783,30.4791666666667
AIFM1,0.529318956248318,7.0625
TAF15,0.529399058753605,32.6979166666667
KIAA0141,0.529483150368636,15.2395833333333
WIPI2,0.5295073108751,6.375
ANKRD26,0.529527430990324,10.9479166666667
GTF2E1,0.529560759285922,6.48958333333333
TLR10,0.529597002490304,5.23958333333333
ANKRD28,0.529637922840558,5.60416666666667
SELT,0.529654289177967,141.1875
SNHG1,0.529813311671095,23.6875
KLHDC10,0.529828162743656,3.6875
ERLIN2,0.529836926572112,11.75
LOC100216545,0.529837310835332,58.59375
ZNF581,0.529856411718945,5.05208333333333
GDI2,0.529890209815122,190.53125
SUGT1P3,0.53009622865288,3.76041666666667
MTMR12,0.53009743394369,5.33333333333333
IKBKB,0.530126348912477,4.875
SOS1,0.530267317355142,7.95833333333333
POLB,0.530308885664666,14.84375
NLRC5,0.530315813618353,9.25
C12orf5,0.530363037980473,13.7395833333333
SETD3,0.53041239145869,9.44791666666667
DLGAP4,0.530568561412129,6.72916666666667
CREBZF,0.530651605356164,8.83333333333333
ATCAY,0.530675639329749,5.625
FAM210B,0.530698484408369,6.60416666666667
URM1,0.530852856813686,5.92708333333333
RRM2,0.530852856813686,5.92708333333333
MAD2L1BP,0.530909093027353,10.8958333333333
IRF2BPL,0.530912360689188,4.64583333333333
RNF138P1,0.530979765860219,6.17708333333333
TAPBPL,0.531009226267194,9.17708333333333
MAP7D1,0.531055118265778,7.54166666666667
TMEM71,0.531126873034937,63.8020833333333
HEIH,0.53112911751052,6.21875
MFSD10,0.53113582364391,5
CCBL2,0.531144017221173,6.03125
KCTD9,0.531168788099718,3.63541666666667
ZNF678,0.531273969966886,3.91666666666667
RBM18,0.531286002658383,12.3020833333333
AP3D1,0.531308424538781,7.38541666666667
TMED9,0.531378359559322,32.1354166666667
FAM129A,0.531482033900014,15.6354166666667
FBXO28,0.531606417548124,3.84375
DSG3,0.53162431310903,9.22916666666667
PTBP2,0.531633680066481,4.54166666666667
SSNA1,0.531676200658818,7.23958333333333
BRD4,0.531730161902775,10.1354166666667
ACSL3,0.532222386335183,5.4375
EGLN1,0.532332202033128,8.19791666666667
RNASEH2C,0.532360404980823,9.46875
EMX2OS,0.532370126340977,4.69791666666667
SIRT3,0.532370126340977,4.69791666666667
UTP11L,0.532371203812667,30.875
TUBGCP4,0.532380052486688,4.04166666666667
ZNF468,0.532391123223605,6.83333333333333
SOCS7,0.532407307677046,3.47916666666667
ATP8A1,0.532410133081039,3.69791666666667
BLOC1S1,0.532418100594636,28.6458333333333
PFKL,0.532434135439981,6.375
MGC27345,0.532442294841565,5.40625
YTHDF3,0.532514460290916,13.2083333333333
CDK11B,0.532523616329411,5.28125
BRAT1,0.532535066294654,6.65625
PGM5P2,0.532540608243114,12.8229166666667
TDRD3,0.532702813830107,5.83333333333333
NFATC3,0.532723977191302,11.5104166666667
ZC3HAV1,0.532914429219309,42.3229166666667
TBC1D9B,0.533105481600467,7.375
QSER1,0.533197173126255,5.90625
ABCB10,0.533210902388022,4.10416666666667
CALCOCO2,0.533251877352348,132.25
MSRB3,0.533294123250836,4.77083333333333
FGB,0.533326589085501,5.54166666666667
SUMO3,0.53344041304166,12.9791666666667
CASP6,0.533483149781986,11.84375
PIGM,0.533507100596597,6.45833333333333
RPRD1A,0.53353988049417,5.30208333333333
GLTP,0.533594745799329,27.1041666666667
RCHY1,0.533600049301141,6.875
TMEM212,0.533616208599171,9.36458333333333
CHID1,0.533634960218255,5.58333333333333
RPUSD4,0.533678420531699,4.9375
FIBP,0.533691540771583,12.3854166666667
EMC10,0.533762805956947,5.25
NFKBIZ,0.533799841743856,65.8854166666667
C7orf50,0.533909320195099,3.64583333333333
SMUG1,0.53392425655758,14.1979166666667
C17orf80,0.533965626782041,6.80208333333333
LRRC40,0.533987461077116,6.41666666666667
WDR7,0.534027351514285,5.3125
STAG1,0.534121499683857,4.58333333333333
WDR53,0.534121499683857,4.58333333333333
DPF2,0.534230889805632,8.09375
DDX26B,0.534280132702751,3.84375
PSME4,0.534286636167606,6.3125
TRIM52,0.534292421820692,3.76041666666667
SPTLC1,0.534314360863275,38.4166666666667
ZBTB43,0.534333055275294,25.34375
GTF3C2,0.534538005212361,6.53125
KIF20B,0.534738155339701,13.0729166666667
SERP1,0.534785390337327,37.8020833333333
AHCY,0.53480785141943,11.5104166666667
DPH3,0.534914266945897,45.2291666666667
LINC00938,0.535115883352583,3.65625
LOC440300,0.535164191409323,4.05208333333333
LINC00324,0.535279138298351,16.09375
CYB5R1,0.535325673584913,7
SLC12A8,0.535344958781961,3.1875
UBL7,0.535397326457935,11.1770833333333
AKAP10,0.535432654982109,5.39583333333333
F2RL2,0.535465899698173,4.25
NCOA2,0.535528052133419,5.65625
AHSA2,0.535543305846526,4.28125
CEP170,0.535543829310342,20.9791666666667
USP15,0.535547020252266,191.1875
AARS2,0.535720848862036,5.14583333333333
NDUFS3,0.53572288645223,9.77083333333333
ATM,0.535812551454178,64.5729166666667
NFXL1,0.535859403803562,4.71875
C1QBP,0.53588334174644,5.46875
PDCD7,0.535895890221155,5.44791666666667
UBR4,0.535967131035327,29.3333333333333
TUBA1C,0.536040589184675,17.09375
LOC90834,0.536127811821,6.48958333333333
HRH4,0.536148450641282,4.19791666666667
C1D,0.536294203324843,42.4791666666667
SFMBT2,0.536327881399441,3.26041666666667
BLMH,0.536433427532045,4.33333333333333
JUN,0.53643414992123,524.708333333333
FLCN,0.536487584546225,5.48958333333333
RNF2,0.536515296073015,6.47916666666667
TBXA2R,0.536539464314676,5.42708333333333
EMC2,0.536816293052123,10.125
POC1B,0.536905189045714,4.48958333333333
FBXO3,0.536928448649213,7
TRPC4AP,0.536950453462593,6.66666666666667
FUBP3,0.537071670205225,3.76041666666667
FTSJ1,0.537100445116025,3.36458333333333
KBTBD12,0.537117193194262,4.72916666666667
CHORDC1,0.537168583022806,12.7604166666667
UBE2D3,0.537320481652644,169.947916666667
SNX29,0.537341443351925,11.1354166666667
F8A1,0.537352611933958,5.375
ZDHHC20,0.537381969967698,17.4479166666667
MLXIP,0.537396761599597,4.86458333333333
ZNF33B,0.537476197827562,9.05208333333333
EML4,0.537556690472066,50.8020833333333
MVP,0.537583669780207,7.90625
KIAA0100,0.53767719844684,11.53125
MTERF,0.537724908085102,5.76041666666667
TRERF1,0.53775593305774,5.89583333333333
AP2M1,0.537789651893133,27.8958333333333
KLHL5,0.538151059653986,13.7604166666667
CNTN4,0.538192038661991,3.34375
MRPL10,0.53820914109276,5.4375
ATF7,0.538229990296427,10.6145833333333
MDH2,0.538293740272536,19.9791666666667
DDX41,0.538303743031337,9.55208333333333
SIRT1,0.538350226607042,5.05208333333333
DGKE,0.538409041454393,6.32291666666667
ADD3,0.538515151912099,120.09375
KIFAP3,0.538570946525249,10.4791666666667
TRMT1L,0.538585132726074,5.15625
ARL16,0.538621785312621,4.94791666666667
CETN3,0.538632275983764,12.25
UBE2F,0.538676759516357,6.53125
TOB2,0.538697860330406,6.26041666666667
CYB561D2,0.538706686354712,12.0833333333333
WDR73,0.538788873563124,3.45833333333333
EXOC2,0.538808839066258,8.28125
YTHDF1,0.538808839066259,4.96875
IMP4,0.539039047847271,4.10416666666667
PHYKPL,0.539159159483686,4.57291666666667
TMBIM4,0.539196783878024,279.677083333333
ACAA2,0.53922138515638,46.0104166666667
NUPL1,0.539240902452182,9.22916666666667
PSMD5,0.539330960244216,3.60416666666667
LRMP,0.539386159646974,26.3229166666667
ZNF286B,0.53955932051539,4.33333333333333
MCL1,0.539579085818863,128.291666666667
TMEM60,0.539801229399253,29.5208333333333
FANCF,0.539801726754263,4.25
FAM117A,0.539837440955831,5.61458333333333
PDIK1L,0.539855015615157,5.02083333333333
RALGAPB,0.539876052469573,5.52083333333333
CHST11,0.539979994058544,18.1041666666667
LOC100130899,0.540216819409777,8.51041666666667
RPIA,0.54023179969619,4.88541666666667
DRAP1,0.540389228121018,6.0625
NOL12,0.540469234389496,9.75
TTC31,0.540497688974592,4.5
TMEM147,0.540573569736192,9.17708333333333
EI24,0.54059726822788,4.33333333333333
TSTD2,0.540643520101976,5.03125
ZNF554,0.540648684854566,5.95833333333333
NUDT19,0.54066614561393,7.23958333333333
MBTD1,0.540675941092827,4.20833333333333
AGFG1,0.540687488940223,14.1354166666667
GAS5,0.540688789499063,566.291666666667
WDR12,0.540945272545216,6.65625
PITHD1,0.541056979135776,5.23958333333333
HDAC4,0.54115475207575,9.125
PNPLA8,0.541211526689876,58.0833333333333
PCDH11X,0.541224458821971,6.15625
CAPRIN1,0.541251346510241,12.8020833333333
TM7SF3,0.541278811740756,7.21875
CHCHD1,0.541364246879486,24.5625
PPIL1,0.541387313376649,9.47916666666667
TIMM23,0.541387456292369,10.125
VTA1,0.541423253568148,31.96875
MAP2K1,0.541469199734303,12.3645833333333
HSDL2,0.54159666918557,16.8125
LRRC47,0.541946135418784,5.22916666666667
IER2,0.541988164680202,67.9791666666667
PABPC1P2,0.542006666469769,3.52083333333333
ISG20L2,0.542011221322938,7.42708333333333
TGDS,0.542040162995919,10.0104166666667
CDIPT,0.542104770445759,7.34375
TSPAN32,0.542201774431603,7.46875
MAPK9,0.542203845916198,3.90625
PMM1,0.542327613252634,3.60416666666667
BTG2,0.542330491403706,66.6875
ADAM10,0.542375762691249,14.9375
JRKL,0.542408897439171,8.66666666666667
TMEM243,0.542478128128895,10.4479166666667
TPM3P9,0.542493608623473,5.40625
GNPDA2,0.542497292940674,7.47916666666667
RNGTT,0.542499170646592,4.58333333333333
PSMB3,0.542613464344195,289.8125
SSSCA1,0.542642814887481,8.01041666666667
TPGS2,0.542658191401226,5.91666666666667
KRI1,0.542691773246445,7.85416666666667
VPS52,0.542809416589265,5.39583333333333
RNFT1,0.54282547052111,17.4375
COQ4,0.542932884662416,4.21875
DTNBP1,0.542956551592868,6.79166666666667
SIRT2,0.542958560360949,11.7604166666667
PDP1,0.542996577397861,12.3854166666667
SLC39A9,0.543016176621908,11.4583333333333
HDHD2,0.543016760612834,8.71875
COMMD4,0.543163568527293,5.6875
TBC1D20,0.543250622079803,4.42708333333333
MUT,0.543289241832863,4.14583333333333
RSBN1L,0.543300440198473,8.22916666666667
SLC7A6,0.543357951691282,11.7916666666667
IDH3G,0.543388116648488,16.46875
LOC100132707,0.543422050537954,4.58333333333333
DSN1,0.543422963982561,4.09375
ZBED4,0.543422963982561,4.09375
AGPAT6,0.543487514459502,4.88541666666667
CDK17,0.543511631373122,5.73958333333333
RBMS2,0.54352392096581,9.4375
CHMP1B,0.54359437313225,70.9270833333333
CNOT6,0.543652413851979,6.63541666666667
APH1A,0.54376648917543,8.91666666666667
IKBKAP,0.543792017647866,4.8125
DNAJB11,0.543941016540459,9.75
ANKLE2,0.543969475605638,4.54166666666667
SIK3,0.543989869135867,7.625
ZNF429,0.543989869135867,5.71875
RBM15B,0.544018733267328,4.82291666666667
MTCH1,0.544081144747518,7.4375
TBCC,0.544171402255772,5.17708333333333
CTDP1,0.544185154275998,6.59375
WDR55,0.544224936190023,6.75
ZNF512,0.544293720083901,11.3958333333333
MCMBP,0.54436753417938,12.3229166666667
HSCB,0.544413575688302,5.0625
SEC13,0.544424645094541,51.1458333333333
ZNF124,0.544434275282573,15.46875
PLGRKT,0.544454447916778,13.25
DDHD1,0.544461098447098,6.125
EPB41L4A-AS1,0.544671099550424,6.44791666666667
BACE2,0.544731119633615,5.84375
C2orf76,0.544736509814392,7.64583333333333
SRPRB,0.544798027014365,5.78125
CSNK1D,0.544803789253065,9.52083333333333
ITGB3BP,0.544837206076087,8.19791666666667
PPIL6,0.544915032780536,3.98958333333333
TIMM17A,0.5450013307191,38.6145833333333
CASP7,0.545075852179618,13.5104166666667
CCSER2,0.545135472864823,11
KIAA1456,0.545167480949178,5.0625
PRICKLE2-AS3,0.54532443527047,3.76041666666667
PSMG3,0.545359928711166,4.36458333333333
PARK2,0.545373414936204,5.66666666666667
ZNF100,0.545375351188712,7.8125
RAB7A,0.54555848966032,35.6354166666667
EDEM2,0.545565892081418,12.9895833333333
CPSF3,0.54561150735456,17.1458333333333
SASS6,0.545632107817543,6.39583333333333
ACADSB,0.545652701778371,5.88541666666667
RAB6A,0.545653604434965,4.40625
ZNF483,0.545822898474555,5.28125
ALDH3A2,0.546018787637905,9.72916666666667
ATAD2,0.546068288830552,8.71875
METTL21D,0.546107477356829,4.29166666666667
RAB11FIP4,0.546147288294938,4.77083333333333
UGDH,0.546173286110152,4.90625
AURKAIP1,0.546220036125699,13.6979166666667
EHD1,0.546272504750888,4.60416666666667
NDRG1,0.546323212605486,7.8125
SASH3,0.546411927175061,14.0520833333333
POU6F1,0.546454274968377,3.54166666666667
ZNF350,0.54655781356232,20.0729166666667
INSIG2,0.546696889952687,5.23958333333333
TNPO2,0.546712096021324,4.04166666666667
ZNHIT1,0.546760800173558,41.7916666666667
DCTN2,0.546778867152187,7.98958333333333
MAP4K5,0.546783579469931,4.33333333333333
NRBP1,0.546820955976211,8
NAA10,0.546892353590651,4.01041666666667
PDLIM5,0.546907176300829,21.1354166666667
TMOD2,0.546940757465755,7.76041666666667
SMAP2,0.546990887328608,69.5625
SDF4,0.54708037365861,6.14583333333333
CD59,0.547154700058334,23.09375
IFIT5,0.547188454445416,6
POT1,0.547212141429091,4.28125
SLC35E3,0.54731511436842,6.13541666666667
WRNIP1,0.547390779634228,4.875
KIAA1967,0.547452870403893,3.84375
GANC,0.547484341849145,9.57291666666667
ARNTL,0.547527617533325,3.77083333333333
ZNF765,0.547556793931538,7.15625
PLEKHA1,0.547611412766781,8.9375
LEMD1-AS1,0.547734833279271,4.80208333333333
LPIN1,0.547835104664471,15.125
RCBTB1,0.547843303597362,4.39583333333333
CALU,0.547987825995657,21.25
CAMTA2,0.548003062085345,7.5625
CRELD1,0.548111979920167,3.85416666666667
WHSC1,0.54816218509559,4.82291666666667
C19orf35,0.548223806227431,6.55208333333333
CEP152,0.54828064134704,10.9895833333333
BRIP1,0.548289099397729,14.625
DPH5,0.548294853879875,17.9270833333333
GOT1,0.548297257504395,5.02083333333333
LOC728730,0.548438492778304,5.38541666666667
SAMD9L,0.5484426859346,34.1666666666667
SLC9A6,0.54846351844745,3.48958333333333
TRIM26,0.548640163574167,4.54166666666667
MCM3AP,0.548716785739616,5.09375
ZDHHC12,0.5488294604392,7.17708333333333
FAM32A,0.548960547789876,45.40625
PRKCSH,0.549121937591842,3.79166666666667
C10orf137,0.549163679554191,5.92708333333333
BAG6,0.549174725760243,13.53125
FCHSD2,0.549228993350323,11.3854166666667
AP1S3,0.549280595485815,4.01041666666667
PRMT1,0.54928461862329,3.94791666666667
NELFE,0.549339472424593,5.4375
IL11,0.54940001533167,4.20833333333333
TTC5,0.549404076012059,5.77083333333333
TMEM68,0.549542786846595,6.57291666666667
CNIH4,0.549576350100601,61.5833333333333
HPS1,0.549658110125063,9.79166666666667
STRIP1,0.549732801004601,3.95833333333333
BRCA1,0.54986314086708,6.25
HIST1H2BK,0.549898372423751,8.39583333333333
USP54,0.549970094880765,5.33333333333333
RFC4,0.550009166963934,7.09375
SPRTN,0.550050297813075,3.9375
ZNF37BP,0.550188248376887,6.8125
ANKRD13C,0.550216535813112,6.69791666666667
COLGALT1,0.550317937651751,13.2708333333333
RAB27A,0.550674729959994,35.4375
NCAPD3,0.550744117017168,5.39583333333333
NT5DC3,0.550756069467059,5.5625
CENPN,0.550795378401119,6.39583333333333
SLC35E2,0.550848143827199,9.83333333333333
TGFBR1,0.550861634195993,9.48958333333333
C16orf80,0.550953826780364,3.11458333333333
SETDB2,0.551128258720603,5.26041666666667
RAE1,0.551184213324302,28.9895833333333
FRMD4B,0.551185593753256,12.8333333333333
TRIM28,0.551193930221442,3.53125
HIVEP1,0.551288405812317,6.58333333333333
GEMIN2,0.551309077146364,7.375
MRPL37,0.551366870052714,8.38541666666667
ERCC8,0.551400807805382,6.70833333333333
PFDN2,0.551418804999785,11.7083333333333
WAS,0.551478424501499,12.8020833333333
PTEN,0.55149059340146,22.7395833333333
MAD1L1,0.551542571584496,8.78125
UBE3B,0.551578748964544,4.21875
MALSU1,0.551619196556072,4.47916666666667
HIF1AN,0.551658498292723,3.4375
SEMA4F,0.551767266770582,7.73958333333333
TIMM50,0.551796728436964,6.04166666666667
NOC3L,0.551800601273788,21.5104166666667
NAP1L4,0.551874790211119,25.1145833333333
RNF214,0.551878239246578,13.1770833333333
FAM76A,0.551896442764404,5.52083333333333
C12orf10,0.552007922858758,7.53125
UCHL3,0.552027614457627,13.2604166666667
EFCAB13,0.552086995015922,3.625
COPE,0.55210513311428,16.1354166666667
TMEM136,0.552126862276742,6.23958333333333
DCTN6,0.552136589919336,33.2604166666667
UBE2Q2P1,0.552137150573342,4.59375
KIAA1407,0.552291880849028,5.58333333333333
RFC2,0.552408227779702,6.42708333333333
CEP85,0.552455494741518,9.03125
PPP2R2A,0.552481433861332,6.26041666666667
SEPHS1,0.552519085665863,4.64583333333333
PAQR7,0.552540343316444,7.17708333333333
ZNF83,0.552674127010359,7.95833333333333
HEATR6,0.552726309708087,6.21875
NUDT15,0.552742382064954,5.5
PTGIS,0.552768395797117,5.04166666666667
EPG5,0.552841243754751,4.05208333333333
CRYL1,0.552847075778353,5.9375
SUV39H2,0.552868994167626,3.3125
INTS2,0.552869428393303,6.17708333333333
TNK2,0.55288551907347,4.97916666666667
SLC25A15,0.553092019889825,4.125
DSC3,0.553097935824606,6.30208333333333
C17orf89,0.553168130997875,4.3125
CREB3L2,0.553264118358954,9.52083333333333
SNX3,0.55326677511017,39.9479166666667
DUS1L,0.553279094025756,3.92708333333333
ENOX2,0.553385234419761,5.625
MSN,0.553403825231795,161.75
IFRD1,0.553448165689495,10.1354166666667
REPS1,0.553526493446672,4.16666666666667
CPT2,0.553532880401371,4.08333333333333
USP13,0.553535580982277,4.9375
WDR77,0.55353622997482,3.90625
WWP2,0.553546498388696,7.32291666666667
SRP68,0.553571679203212,9.15625
PIGA,0.553639299363355,6.16666666666667
HAUS5,0.553710509771444,4.20833333333333
UBXN2B,0.553719603561915,15.5833333333333
MRPS11,0.553801331055663,6.19791666666667
SLC35B2,0.553852309170716,3.61458333333333
CISD2,0.55386543247727,7
TSIX,0.553894638074376,8.29166666666667
CMAS,0.553913264040897,5.80208333333333
FOXRED2,0.553927052010001,5.70833333333333
CHFR,0.554060940055543,4.75
TANGO2,0.554085124006621,7.65625
SNX17,0.554160460330738,14.1354166666667
SNRPA,0.554175689622732,3.97916666666667
LYSMD2,0.554196867698621,5.85416666666667
MICU2,0.554313230849433,6.66666666666667
DHODH,0.554337112284463,4.02083333333333
PDSS2,0.55435808585336,5.23958333333333
LYSMD3,0.554398466114246,7.04166666666667
NR1D2,0.554490210174641,8.86458333333333
RUFY3,0.554684321148366,10.6875
YIPF3,0.554760888336211,10.2395833333333
RFPL1S,0.554843264159999,3.42708333333333
RRP36,0.554878893463851,3.11458333333333
USF2,0.554941422675521,3.66666666666667
IER5,0.55496070704129,62.8645833333333
LINC00514,0.555091990137027,4.45833333333333
CHCHD3,0.555113108529344,6.8125
SLC35F6,0.555120959450167,12.9583333333333
DCPS,0.555147648031282,5.29166666666667
RETSAT,0.555375607825768,7.67708333333333
GRHPR,0.555391713296702,9.44791666666667
MSL1,0.555412126790327,10.375
NDUFV3,0.555459571119487,53.6354166666667
KBTBD6,0.555497680062744,2.83333333333333
RBPJ,0.555558758129366,92.3333333333333
GPR183,0.555653442318375,191.84375
ARPC4,0.555707505178766,24.34375
C6orf57,0.555718962162713,4.61458333333333
LOC338799,0.555739123192971,4.59375
ZCCHC4,0.555817984157458,3.36458333333333
PIGT,0.555829217650794,7.79166666666667
ULK2,0.556133557220395,4.625
VPS37A,0.556243639555888,4.67708333333333
SDHA,0.556432663205931,4.78125
GSK3B,0.556503011633547,6.59375
GGCX,0.556545789824986,8.5
C1GALT1C1,0.556619216673782,21.2291666666667
DTD2,0.556675100568399,5.59375
ZNF329,0.556855119248432,4.17708333333333
KDM4A,0.556889277463869,5.21875
LINC00971,0.556959630490098,4.03125
FLJ43681,0.557100488501703,3.54166666666667
C16orf62,0.557111509265319,18.7291666666667
WBP1L,0.557116607169907,11.7916666666667
LYAR,0.557168585405518,38.15625
RAB3IP,0.557175630422233,4.375
ZNF682,0.557259573299565,4.78125
DCUN1D5,0.557474123767894,4.97916666666667
TRAF6,0.557531383017417,4.59375
HNRNPUL2,0.557584900830358,4.35416666666667
POC1B-GALNT4,0.557630759899089,5.08333333333333
C19orf10,0.557750822410403,12.4895833333333
SV2B,0.557825011469224,3.94791666666667
SETDB1,0.557852936390807,8.03125
TBC1D5,0.557936976265376,11.625
ZNF620,0.557937465058161,4.17708333333333
FAM13A,0.557950588835437,20.4895833333333
PPFIA1,0.557965519065805,9.85416666666667
SLC35C2,0.557971136376089,4.67708333333333
ATP9B,0.558118988551007,5.52083333333333
EPT1,0.558199275021819,3.61458333333333
GPKOW,0.558358948104442,3.85416666666667
CHTF8,0.558386636963225,5.65625
HINFP,0.558457549809044,6.11458333333333
GLRX5,0.558503322873509,4.86458333333333
PSIP1,0.55858771747987,26.0729166666667
PLP2,0.558748033421784,114.177083333333
DDIT3,0.558835534205062,20.28125
NSMAF,0.558862239543581,7.39583333333333
CERS2,0.558885536815085,12.5208333333333
TMIGD2,0.558976333156911,5.4375
PDE4B,0.55907127069943,43.40625
TADA2A,0.5590903406778,4.75
SEPN1,0.55920135486254,5.55208333333333
NUP62,0.559239912080901,11.75
NRBF2,0.559312500094205,44.5208333333333
RFC3,0.559436494693292,4.72916666666667
KLC1,0.559470539062679,3.875
HEXA,0.559596974373062,15.9791666666667
SEC24B-AS1,0.559640760418622,3.61458333333333
NEDD9,0.559643050471246,14.09375
SEH1L,0.559757325476459,4.5625
TTC39C,0.559790047057006,17.6145833333333
HPS5,0.559835700997054,10.7604166666667
TRMT6,0.559845062947499,19.4479166666667
FAM120AOS,0.559860447014972,4.26041666666667
TMC6,0.559899369038274,8.46875
ZZZ3,0.559942724346401,8.44791666666667
LAMTOR3,0.559944430961547,49.3541666666667
SPDYE7P,0.560029157520412,5.26041666666667
RABAC1,0.56008052073572,29.8333333333333
TRIM59,0.560117340616343,13.9895833333333
COPS7B,0.56020883377772,3.04166666666667
LYPLAL1,0.560212519960614,24.53125
HIST1H4C,0.560248807046947,135.3125
PBX3,0.5603404037614,4.89583333333333
YIF1A,0.560345266369767,6.9375
AKAP5,0.560352287322575,4.36458333333333
TSTA3,0.560455465127056,4.46875
VPS16,0.560548749112166,6.33333333333333
ZNF836,0.560581334853698,3.69791666666667
ANKFY1,0.560601434227004,9.32291666666667
SLC25A46,0.560601863800265,4.54166666666667
CHCHD5,0.560629011602894,10.3958333333333
COG7,0.560655733441943,3.35416666666667
MIEN1,0.560969570443562,11.9166666666667
BAG1,0.561051254292666,7.28125
MARCH5,0.561096265823877,4.15625
C9orf114,0.56118177407672,2.95833333333333
NTAN1,0.561215696539502,4.82291666666667
TEX10,0.561276454963956,4.64583333333333
MS4A10,0.561324586208708,6.375
ZNF7,0.561416111556813,3.60416666666667
GLUD1,0.561458691045742,12.3333333333333
DPAGT1,0.561579707345337,11.1458333333333
CSTF3-AS1,0.561601373496835,3.54166666666667
MGAT2,0.561739402026002,5.47916666666667
ANKRD40,0.561788858593108,9.27083333333333
GTPBP1,0.561952824661736,3.69791666666667
IFI27L2,0.561974443235683,19.7395833333333
ZNF677,0.562151909526969,4.83333333333333
PPP1R18,0.562161336125958,19.9791666666667
GGT6,0.562178559151788,3.51041666666667
CCDC47,0.562219406411975,15.34375
PRR3,0.562250987239461,3.13541666666667
RNF103,0.562322082330397,3.35416666666667
SURF2,0.562379625934524,3.65625
CDC6,0.562512649543131,3.61458333333333
MT1F,0.562584674985926,10.375
CEP68,0.562605533601562,25.9375
BBS4,0.56268417346386,5.13541666666667
FANCD2,0.562843390260998,5.28125
ATP13A3,0.562866760970335,9.72916666666667
CYHR1,0.562889028315033,6.41666666666667
PRPS1,0.562979249408462,7.39583333333333
PAF1,0.562983314943428,5.63541666666667
CCDC132,0.563040109621184,7.03125
ETF1,0.563434888439187,15.3229166666667
PTGER2,0.563504575034964,11.0520833333333
