baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACP5,3.01367573148957,-0.00190492403286708,0.157818508949628,-0.0120703461561349,0.990369491009077,1
ACP6,4.50976764759182,0.302175141950953,0.168995301360812,1.78806830437136,0.0737649885159588,1
ACPL2,3.27547826861144,0.15120988262598,0.159676710796356,0.946975184244778,0.343651424348614,1
ACPP,3.59041491404385,-0.0402143865343789,0.158784086876288,-0.253264589201,0.800063757951583,1
ACPT,0.0337782228217793,0.00318342695809886,0.0336427696786416,0.0946244018702148,0.924613166908878,1
ACRBP,1.09880958090239,-0.0437093827596591,0.117816474045622,-0.370995509021375,0.71064087668656,1
ACRC,4.49833222390688,0.0410591484517438,0.16401597335223,0.25033627891576,0.802327302900039,1
ACSBG1,0.210069182287705,0.00680037679440689,0.0489126605602609,0.139031013985198,0.889425641424545,1
ACSBG2,0.0297672450605846,0.00318342695809886,0.0336427696786416,0.0946244018702148,0.924613166908878,1
ACSF2,2.56589491148876,-0.133168192567053,0.151299499175922,-0.880162811459229,0.378771116354863,1
ACSF3,2.88803732025906,0.0637591508688898,0.156692898273344,0.406905172930458,0.684077636499006,1
ACSL1,9.12454730707972,-0.106326268681977,0.176441151298401,-0.602616044497211,0.546764144284632,1
ACSL3,7.44096177693796,-0.130181093073275,0.176572360774056,-0.737267670334069,0.460959588567584,1
ACSL4,22.961703491785,0.249543855474011,0.157876252712616,1.58062945621251,0.113962786627776,1
ACSL5,24.1677171333667,0.106263261497825,0.162444194220999,0.654152412201683,0.513013617074325,1
ACSL6,34.5803676888406,-0.117314705310593,0.144404435268488,-0.812403754029249,0.416559992857103,1
ACSM1,0.673517156078791,-0.0813107763278472,0.092342099509405,-0.880538527495422,0.37856764329125,1
ACSM3,3.92402058621618,-0.111063522863285,0.16790335841131,-0.661472908666988,0.508309082807128,1
ACSS1,2.52564317925104,-0.101480712680623,0.153201877089563,-0.66239862466761,0.507715784903108,1
ACSS2,3.36754892472877,0.0183716774802258,0.162742749280798,0.112887840235064,0.910119476790193,1
ACSS3,0.0425105957769932,-0.00341446300662042,0.0336427696786416,-0.101491733267969,0.919160119571562,1
ACTA1,0.0752885824531236,-0.000115518024260778,0.0336427696786416,-0.00343366569887722,0.997260336535375,1
ACTA2,1.13934394258513,-0.012017777113724,0.114299256387079,-0.105143090984121,0.916262267118023,1
ACTB,748.273126608706,0.0620604429178025,0.0774786006088669,0.801001081977467,0.423131019471653,1
ACTG1,367.256252754784,0.128106666981367,0.0965871333766239,1.32633263358007,0.184729542033081,1
ACTG1P4,0.253117970463363,0.0284435560501297,0.0485323243458676,0.586074465492845,0.557825474743425,1
ACTG2,0.443312427656676,0.0257199718949836,0.0720519558310586,0.356964243348086,0.721118574262411,1
ACTL10,0.116340948251705,-0.000115518024260779,0.0336427696786416,-0.00343366569887725,0.997260336535375,1
ACTL6A,42.6182054902675,-0.024468990505827,0.142973567571382,-0.171143456244878,0.864110966766659,1
ACTN1,19.8342978066076,-0.141652316111314,0.167443920631288,-0.845968701504743,0.397570204644637,1
ACTN4,9.63109134382338,0.16727344057838,0.176533203075087,0.947546623890532,0.343360310068077,1
ACTR10,28.0299032714466,-0.0186412574116307,0.149438230534935,-0.124742225231801,0.900727627561362,1
ACTR1A,26.3232559131955,-0.0258264580187864,0.151746251935211,-0.170195030779496,0.864856759571664,1
ACTR1B,7.07420298417767,0.266010719682189,0.176476059776162,1.50734734229442,0.131721648588704,1
ACTR2,152.596896080213,0.00816987964171955,0.0945238073750459,0.0864319780233099,0.931123027251733,1
ACTR3,112.13316767587,-0.000747384136101367,0.106570099820963,-0.0070130753124654,0.994404421352575,1
ACTR3B,0.95817207286987,0.0688188891889657,0.113110585921999,0.608421295213014,0.542908091243703,1
ACTR3C,0.357414285548017,-0.0407376412019442,0.0580091999122138,-0.702261731994116,0.482515953755889,1
ACTR5,1.49757820166439,0.0798071822648202,0.127122406255945,0.627797920251277,0.530136328716417,1
ACTR6,66.078146843103,-0.160095738698134,0.116818667532793,-1.37046366029807,0.170542211692238,1
