baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KLF10,253.64845469198,0.43147689969534,0.144656031169697,2.98277850018692,0.00285644636050874,0.194051259611473
NLRC4,38.5610646534176,-0.48357536497318,0.16231249035832,-2.97928621454603,0.00288920764310415,0.194051259611473
PADI4,205.448020001618,-0.417153991086828,0.139708738300844,-2.98588331811103,0.00282760510951809,0.194051259611473
ITGAM,71.9341675875295,0.398509489831511,0.134043731595993,2.97298116880703,0.00294922544939171,0.195169331209746
ACADM,72.024781432968,-0.397137993263654,0.134220093199127,-2.95885648562668,0.00308782867220215,0.195922839093592
ARHGAP15,133.791331309868,-0.349884451754897,0.118199944422782,-2.9601067366277,0.00307532474138397,0.195922839093592
KMT2C,92.1144910802262,0.399708190402964,0.135104217591854,2.95851748766622,0.00309122701681,0.195922839093592
ADIPOR1,51.0071734081287,0.396146514043019,0.13524641975604,2.92907209490348,0.00339975557444342,0.195927886776033
ALAS1,49.3559733252987,-0.453645767129185,0.154174058213739,-2.94242606301687,0.00325651539690996,0.195927886776033
APOL3,63.6896824396736,-0.4493512089775,0.153430704257623,-2.9286915624333,0.00340392011441767,0.195927886776033
CDC123,85.6414723094082,-0.364910246279779,0.124631459915417,-2.92791440080564,0.0034124397878081,0.195927886776033
EMC2,22.5087439786151,-0.482862603888031,0.165056035174496,-2.92544652110147,0.00343962290117924,0.195927886776033
MRPL50,32.416744660694,-0.45596927192847,0.154954428141386,-2.94260239863831,0.00325466129065426,0.195927886776033
TIMP2,64.8879666348,0.366423633331085,0.124471693839194,2.94383101915904,0.00324176945620326,0.195927886776033
ZXDC,50.7079892902584,0.393187882742594,0.134225117300655,2.92931673780459,0.00339708065757495,0.195927886776033
CHMP5,194.813370521038,-0.369088017008648,0.12709103422618,-2.90412316852968,0.00368283245252264,0.197294595670856
DUSP1,1102.94117779969,0.412582031911516,0.141758368569691,2.91045979206993,0.00360897399092776,0.197294595670856
MAGED2,42.0693578962538,-0.407160760038642,0.140071760410704,-2.90680119136653,0.0036514518582408,0.197294595670856
PPWD1,43.7467960440488,-0.402615205395053,0.138397622096764,-2.9091193858342,0.00362448421599746,0.197294595670856
TACC1,73.4618993718912,0.401116507950278,0.137551517468963,2.91611837754378,0.00354416001783314,0.197294595670856
APOL2,29.7617760731846,-0.436307198946724,0.15123519701036,-2.88495804926175,0.0039146582219344,0.200917897449785
CTDSPL,39.1723208233196,-0.487625072302906,0.169985394691433,-2.86862923245889,0.0041225474498034,0.200917897449785
DSE,27.6504617152011,0.457537542134204,0.159086490702847,2.87603014003762,0.00402711256330026,0.200917897449785
FAM65B,232.585862994855,-0.344201472600869,0.11926686783606,-2.88597729483427,0.00390200306089745,0.200917897449785
IL7R,36.6844069508982,-0.49585556506722,0.173196436295042,-2.86296632698911,0.00419695163561773,0.200917897449785
MORC3,82.0369462557003,-0.366002721471615,0.126762500334408,-2.88731068341248,0.00388550354213079,0.200917897449785
MOSPD2,59.1681283680708,-0.45308068154193,0.157641290187271,-2.87412441882257,0.00405149323980529,0.200917897449785
PTP4A1,45.7218993303907,0.408815669897232,0.142446357360881,2.86996226138318,0.00410520791470914,0.200917897449785
SACM1L,33.4854637205028,-0.43479843696466,0.15110394824052,-2.87747899394772,0.00400866598342991,0.200917897449785
USP8,404.260398314087,-0.250288970005235,0.0874219342617208,-2.86299968216133,0.00419650984284432,0.200917897449785
AHR,94.0198665989522,0.448850412194644,0.157181883355925,2.85561161764592,0.00429540216871991,0.20096291601867
SERTAD2,21.2659669708048,0.471562627003678,0.165006111462064,2.8578494628188,0.00426522685519052,0.20096291601867
ZFP36L1,196.084613368035,0.350955430996665,0.123015949137098,2.85292625434718,0.00433186730084688,0.20096291601867
IFNGR1,604.535192470364,-0.284704510474849,0.0999539968150878,-2.84835543896803,0.00439458132669526,0.201791999695191
FPR2,117.176748080654,-0.425638215315021,0.150024556245156,-2.83712364140897,0.00455219799324055,0.204463286311648
KCTD12,177.251126816784,0.342043491315088,0.120669525792381,2.83454740597552,0.00458906487055033,0.204463286311648
TNFAIP8L2,109.921035441441,-0.42106918636499,0.148290094044982,-2.83949638764991,0.00451848067000068,0.204463286311648
CCDC69,105.190922433603,0.335362521590932,0.118840118233287,2.82196388371647,0.00477305522001353,0.20662474760248
CREBBP,38.834073142186,0.403802412876031,0.142895835659206,2.82585150934044,0.00471551181280591,0.20662474760248
USP10,70.8560292920631,-0.379326190568083,0.13442649354192,-2.82181124102439,0.00477532750014621,0.20662474760248
SERINC1,221.845835778975,-0.297826347361145,0.105766382337649,-2.8158885723288,0.00486425343411313,0.208468004319134
ITM2B,282.107488010253,0.293699468961274,0.104477120377564,2.81113671490839,0.0049366804453081,0.209576056640438
CRK,44.5281019787759,0.400784500421422,0.142818170970248,2.80625705887882,0.00501206906953238,0.21078795152239
CSF2RA,196.932780057106,-0.317174066936936,0.113656359916166,-2.79064072763625,0.00526038267269962,0.215197472974075
RARS,41.3236497716803,-0.404210993040798,0.14481317746331,-2.79125836558078,0.00525035436859962,0.215197472974075
VEZT,29.3089676063081,-0.42399930645506,0.151734105061033,-2.79435731528196,0.00520029838362833,0.215197472974075
EIF2D,22.5295070780209,0.442802929044424,0.160201313559985,2.76404056374122,0.00570904416481533,0.217751775303849
FUS,56.1686654423441,0.353585322759535,0.127235728684205,2.7789782509685,0.0054530175998546,0.217751775303849
HSPA8,612.047547777893,-0.327066143547989,0.117943638756305,-2.77307150259942,0.00555299179517593,0.217751775303849
METTL9,135.200959278879,0.315959921049942,0.113741531379531,2.7778764468684,0.00547154190991794,0.217751775303849
PELI1,35.7971187386216,0.40623066248729,0.146759246655385,2.76800727548831,0.00564001965881132,0.217751775303849
SNAP23,287.825675201183,-0.308556307157944,0.111341390823978,-2.77126327302439,0.00558392583083297,0.217751775303849
ZFHX3,38.9157024890575,0.439393587921164,0.158940179481856,2.76452178016649,0.00570063013414658,0.217751775303849
