baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AP5M1,48.5951450697008,-0.447285077488066,0.140179883145452,-3.19079362495944,0.00141882587976751,0.10075109694385
BCL3,14.9898532262015,0.554276336784573,0.173901459259859,3.18730124027496,0.00143607121380549,0.10075109694385
CEP152,24.6458483050164,-0.514361736394704,0.161424130079451,-3.18639930809316,0.00144055622482924,0.10075109694385
LOC100507217,68.5251494370175,0.411509885023723,0.128636640622408,3.19900988577308,0.00137900440124557,0.10075109694385
SACM1L,33.4854637205028,-0.483331961296604,0.15131247286332,-3.194263844549,0.00140187929115394,0.10075109694385
SEC23B,97.7525221106297,-0.386897028145711,0.120747993018139,-3.20416943151669,0.00135452738519382,0.10075109694385
MARCH7,140.280266569124,-0.397139115329818,0.125458600843075,-3.16549931739286,0.00154817025092177,0.106972968542607
ACADM,72.024781432968,-0.421148877523291,0.134247258229119,-3.13711343589989,0.00170620100824452,0.109944525643621
ARHGAP25,77.8009213125539,-0.397854035862062,0.126435702228017,-3.14669060123986,0.00165129595777096,0.109944525643621
CCDC88A,162.176567536692,0.337697645727821,0.107208087413226,3.14992696797388,0.00163311281331402,0.109944525643621
GPR34,31.9106820513386,-0.525023305467091,0.167277565467542,-3.13863550081953,0.00169736438689457,0.109944525643621
HLA-B,2085.55940502159,0.338497061907029,0.107682894011661,3.14346178205773,0.00166962216556345,0.109944525643621
TAF10,22.6490478716044,0.507897004570049,0.161559829777151,3.1437084655921,0.00166821545895685,0.109944525643621
ERCC3,15.8316378906309,-0.527570616146225,0.168959477336907,-3.12246832472288,0.00179341402737172,0.112358999466291
INSIG1,18.2503438585856,0.540381876407423,0.172833134538085,3.12661040287009,0.00176834094883204,0.112358999466291
RBM6,102.293721178941,-0.374363687838219,0.119950328444018,-3.12098926859494,0.00180244602456822,0.112358999466291
VASP,103.107650788526,0.417317996454651,0.134275494773696,3.10792372918071,0.00188406684232422,0.116184121943327
ORC6,13.5360797604585,0.544243064448982,0.175879326944426,3.09441179872693,0.00197203560308813,0.120291366679453
RNF4,79.1140622229865,-0.378192872376583,0.122339859281551,-3.09132996063218,0.00199262072093252,0.120291366679453
CDC42EP3,141.889238412064,0.34055526599427,0.110641585442896,3.07800421180729,0.00208391969746638,0.122104681593437
ZFP36,310.519812102081,0.394937612785062,0.12827137015408,3.07892253985173,0.00207750690229067,0.122104681593437
ZNF146,58.672681855041,-0.425464853149489,0.138244274231531,-3.07763092189208,0.0020865316122331,0.122104681593437
CDKN1A,26.0213981355902,0.536009837974258,0.174869988889191,3.06519055315952,0.00217531353680537,0.124754231335788
SPOP,88.8064973587888,-0.394322476552752,0.128609153343127,-3.0660529698124,0.00216904884731044,0.124754231335788
METTL14,25.832245129734,-0.466536392944552,0.152591232231851,-3.05742594853475,0.00223246793753293,0.126764392294568
CKAP4,56.3297219372825,0.452530417645552,0.148667221370633,3.04391521865722,0.00233520940149194,0.131298293309376
FUS,56.1686654423441,0.385262018752348,0.126921694544834,3.03543078379131,0.00240192347684266,0.133738166404783
